Stop_search,Stop_name,Route_long_name,Transport_type,avg_sentiment,avg_rating,main_sentiment
MASJID IBNU ABBAS PENGKALAN NYIREH Bus Stop,MASJID IBNU ABBAS PENGKALAN NYIREH,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
PETRON KG RAJA Bus Stop,PETRON KG RAJA,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
KK KG RAJA Bus Stop,KK KG RAJA,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
PEJABAT TANAH DAN DAERAH BESUT Bus Stop,PEJABAT TANAH DAN DAERAH BESUT,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
MASJID NASIRUDDIN SHAH KG RAJA Bus Stop,MASJID NASIRUDDIN SHAH KG RAJA,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
INSTITUTE MEMANDU BESUT Bus Stop,INSTITUTE MEMANDU BESUT,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
SMK PEMAISURI NUR ZAHIRAH Bus Stop,SMK PEMAISURI NUR ZAHIRAH,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
MRSM KOTA PUTERA Bus Stop,MRSM KOTA PUTERA,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
IPG SULTAN MIZAN Bus Stop,IPG SULTAN MIZAN,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
PINTU MASUK POLITEKNIK BESUT Bus Stop,PINTU MASUK POLITEKNIK BESUT,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
ASRAMA Bus Stop,ASRAMA,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
POLITEKNIK BESUT Bus Stop,POLITEKNIK BESUT,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
WISMA PERSEKUTUAN Bus Stop,WISMA PERSEKUTUAN,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
JALAN BAYAM 1 / KPJ PERDANA Bus Stop,JALAN BAYAM 1 / KPJ PERDANA,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
STADIUM SULTAN MUHAMMAD IV Bus Stop,STADIUM SULTAN MUHAMMAD IV,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
SK PADANG GARONG Bus Stop,SK PADANG GARONG,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
KELANTAN STATE MUSEUM Bus Stop,KELANTAN STATE MUSEUM,KOTA BHARU - KAMPUNG RAJA VIA TOK BALI,myBas,,,
STESEN BAS KOTA BHARU Bus Stop,STESEN BAS KOTA BHARU,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PADANG GARONG Bus Stop,PADANG GARONG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SK PADANG GARONG Bus Stop,SK PADANG GARONG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KELANTAN STATE MUSEUM Bus Stop,KELANTAN STATE MUSEUM,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BAZAR TOK GURU Bus Stop,BAZAR TOK GURU,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PEJABAT POS KOTA BHARU Bus Stop,PEJABAT POS KOTA BHARU,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
RESIDENSI TROIKA Bus Stop,RESIDENSI TROIKA,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KB MALL Bus Stop,KB MALL,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KEDIAMAN IMIGRESEN Bus Stop,KEDIAMAN IMIGRESEN,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PEJABAT PERIKANAN Bus Stop,PEJABAT PERIKANAN,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
JKR NEGERI KELANTAN Bus Stop,JKR NEGERI KELANTAN,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PETRONAS JALAN KUALA KRAI Bus Stop,PETRONAS JALAN KUALA KRAI,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BATU 2 Bus Stop,BATU 2,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KG BUNUT PAYONG 1 Bus Stop,KG BUNUT PAYONG 1,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KG BUNUT PAYONG 2 Bus Stop,KG BUNUT PAYONG 2,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BATU 3 Bus Stop,BATU 3,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
WISMA SERI NILAM WAKAF CHE YEH Bus Stop,WISMA SERI NILAM WAKAF CHE YEH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
WAKAF CHE YEH Bus Stop,WAKAF CHE YEH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MASJID AL TARBIYAH AL ISLAMIYAH Bus Stop,MASJID AL TARBIYAH AL ISLAMIYAH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BATU 4 TUNJUNG Bus Stop,BATU 4 TUNJUNG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MYDIN TUNJUNG Bus Stop,MYDIN TUNJUNG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
G ORANGE MALL Bus Stop,G ORANGE MALL,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
JABATAN PENDIDIKAN NEGERI KELANTAN Bus Stop,JABATAN PENDIDIKAN NEGERI KELANTAN,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
TUNJUNG Bus Stop,TUNJUNG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MASJID MUKIM TUNJUNG Bus Stop,MASJID MUKIM TUNJUNG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PASARAYA PKT TUNJUNG Bus Stop,PASARAYA PKT TUNJUNG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KEDAI MULONG 1 Bus Stop,KEDAI MULONG 1,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KEDAI MULONG 2 Bus Stop,KEDAI MULONG 2,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MASJID AL FALAH Bus Stop,MASJID AL FALAH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
NILAM PURI Bus Stop,NILAM PURI,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MASJID BATU 8 Bus Stop,MASJID BATU 8,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KG BERANGAN Bus Stop,KG BERANGAN,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KADA KADOK Bus Stop,KADA KADOK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MASJID KADOK Bus Stop,MASJID KADOK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PUSAT KHIDMAT DUN KADOK Bus Stop,PUSAT KHIDMAT DUN KADOK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SMK KADOK Bus Stop,SMK KADOK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KG KADOK Bus Stop,KG KADOK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BATU 10 LORONG HJ MUSTAFAR Bus Stop,BATU 10 LORONG HJ MUSTAFAR,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BATU 11 JLN PENGKALAN BUT Bus Stop,BATU 11 JLN PENGKALAN BUT,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MASJID BATU 11 Bus Stop,MASJID BATU 11,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
TALI AIR BATU 11 Bus Stop,TALI AIR BATU 11,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BOMBA KETEREH Bus Stop,BOMBA KETEREH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PEJABAT POS KETEREH Bus Stop,PEJABAT POS KETEREH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KEDAI KETEREH Bus Stop,KEDAI KETEREH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
STESEN BAS KETEREH Bus Stop,STESEN BAS KETEREH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
CABANG TOK AKIL Bus Stop,CABANG TOK AKIL,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SMK KETEREH Bus Stop,SMK KETEREH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KG DENDANG Bus Stop,KG DENDANG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
TERMINAL BAS EKSPRES KOK LANAS Bus Stop,TERMINAL BAS EKSPRES KOK LANAS,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KOK LANAS Bus Stop,KOK LANAS,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KK KOK LANAS Bus Stop,KK KOK LANAS,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
ECONJAYA KOK LANAS Bus Stop,ECONJAYA KOK LANAS,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MASJID KOK LANAS Bus Stop,MASJID KOK LANAS,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KFC KOK LANAS Bus Stop,KFC KOK LANAS,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SK KOK LANAS Bus Stop,SK KOK LANAS,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PETRONAS KOK LANAS Bus Stop,PETRONAS KOK LANAS,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
ARKED MARA KOK LANAS Bus Stop,ARKED MARA KOK LANAS,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KEM DESA KOK LANAS Bus Stop,KEM DESA KOK LANAS,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BUKIT CINA Bus Stop,BUKIT CINA,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MERBAU CHONDONG Bus Stop,MERBAU CHONDONG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MASJID PULAI CHONDONG Bus Stop,MASJID PULAI CHONDONG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KK PULAI CHONDONG Bus Stop,KK PULAI CHONDONG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PASAR PULAI CHONDONG Bus Stop,PASAR PULAI CHONDONG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PULAI CHONDONG Bus Stop,PULAI CHONDONG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PANGKAL GONG Bus Stop,PANGKAL GONG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SMK ABDUL SAMAD Bus Stop,SMK ABDUL SAMAD,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MASJID TOK BOK Bus Stop,MASJID TOK BOK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
JPJ LABOK Bus Stop,JPJ LABOK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KLINIK KESIHATAN LABOK Bus Stop,KLINIK KESIHATAN LABOK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SMK SAINS LABOK Bus Stop,SMK SAINS LABOK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MASJID UBUDIAH BATU 23 Bus Stop,MASJID UBUDIAH BATU 23,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BUKIT BELAH 1 Bus Stop,BUKIT BELAH 1,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BUKIT BELAH 2 Bus Stop,BUKIT BELAH 2,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BUKIT BELAH 3 Bus Stop,BUKIT BELAH 3,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
JPJ BATU 25 Bus Stop,JPJ BATU 25,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
TERMINAL BAS EKSPRES MACHANG Bus Stop,TERMINAL BAS EKSPRES MACHANG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SMK MACHANG Bus Stop,SMK MACHANG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
STESEN BAS MACHANG Bus Stop,STESEN BAS MACHANG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BOMBA MACHANG Bus Stop,BOMBA MACHANG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KEMUNING Bus Stop,KEMUNING,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PANGKAL PETAI Bus Stop,PANGKAL PETAI,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
AIR HIJAU Bus Stop,AIR HIJAU,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BATU 30 Bus Stop,BATU 30,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KK BATU 30 Bus Stop,KK BATU 30,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BATU 31 Bus Stop,BATU 31,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SMK SERI INTAN KAMPUNG PEK Bus Stop,SMK SERI INTAN KAMPUNG PEK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SK KAMPUNG PEK Bus Stop,SK KAMPUNG PEK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
LALOK Bus Stop,LALOK,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BANGGOL KULIM BALAISAH Bus Stop,BANGGOL KULIM BALAISAH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KG TELEKONG Bus Stop,KG TELEKONG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KK KEROH Bus Stop,KK KEROH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SMK KEROH Bus Stop,SMK KEROH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SIMPANG PASIR GAJAH Bus Stop,SIMPANG PASIR GAJAH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
MASJID LAMA KG KEROH Bus Stop,MASJID LAMA KG KEROH,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BUKIT SIREH 1 Bus Stop,BUKIT SIREH 1,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BUKIT SIREH 2 Bus Stop,BUKIT SIREH 2,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
BATU JONG Bus Stop,BATU JONG,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SUNGAI DURIAN 1 Bus Stop,SUNGAI DURIAN 1,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SUNGAI DURIAN 2 Bus Stop,SUNGAI DURIAN 2,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
SMK KUALA KRAI Bus Stop,SMK KUALA KRAI,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
GUCHIL 1 Bus Stop,GUCHIL 1,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
GUCHIL 2 Bus Stop,GUCHIL 2,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
ZOO KUALA KRAI Bus Stop,ZOO KUALA KRAI,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
PASAR KUALA KRAI Bus Stop,PASAR KUALA KRAI,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
KTM KUALA KRAI Bus Stop,KTM KUALA KRAI,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
STESEN BAS KUALA KRAI Bus Stop,STESEN BAS KUALA KRAI,KOTA BHARU - KUALA KRAI VIA MACHANG,myBas,,,
STESEN BAS KOTA BHARU Bus Stop,STESEN BAS KOTA BHARU,KOTA BHARU - UITM MACHANG,myBas,,,
PADANG GARONG Bus Stop,PADANG GARONG,KOTA BHARU - UITM MACHANG,myBas,,,
SK PADANG GARONG Bus Stop,SK PADANG GARONG,KOTA BHARU - UITM MACHANG,myBas,,,
KELANTAN STATE MUSEUM Bus Stop,KELANTAN STATE MUSEUM,KOTA BHARU - UITM MACHANG,myBas,,,
BAZAR TOK GURU Bus Stop,BAZAR TOK GURU,KOTA BHARU - UITM MACHANG,myBas,,,
PEJABAT POS KOTA BHARU Bus Stop,PEJABAT POS KOTA BHARU,KOTA BHARU - UITM MACHANG,myBas,,,
RESIDENSI TROIKA Bus Stop,RESIDENSI TROIKA,KOTA BHARU - UITM MACHANG,myBas,,,
KB MALL Bus Stop,KB MALL,KOTA BHARU - UITM MACHANG,myBas,,,
KEDIAMAN IMIGRESEN Bus Stop,KEDIAMAN IMIGRESEN,KOTA BHARU - UITM MACHANG,myBas,,,
PEJABAT PERIKANAN Bus Stop,PEJABAT PERIKANAN,KOTA BHARU - UITM MACHANG,myBas,,,
JKR NEGERI KELANTAN Bus Stop,JKR NEGERI KELANTAN,KOTA BHARU - UITM MACHANG,myBas,,,
PETRONAS JALAN KUALA KRAI Bus Stop,PETRONAS JALAN KUALA KRAI,KOTA BHARU - UITM MACHANG,myBas,,,
BATU 2 Bus Stop,BATU 2,KOTA BHARU - UITM MACHANG,myBas,,,
KG BUNUT PAYONG 1 Bus Stop,KG BUNUT PAYONG 1,KOTA BHARU - UITM MACHANG,myBas,,,
KG BUNUT PAYONG 2 Bus Stop,KG BUNUT PAYONG 2,KOTA BHARU - UITM MACHANG,myBas,,,
BATU 3 Bus Stop,BATU 3,KOTA BHARU - UITM MACHANG,myBas,,,
WISMA SERI NILAM WAKAF CHE YEH Bus Stop,WISMA SERI NILAM WAKAF CHE YEH,KOTA BHARU - UITM MACHANG,myBas,,,
WAKAF CHE YEH Bus Stop,WAKAF CHE YEH,KOTA BHARU - UITM MACHANG,myBas,,,
MASJID AL TARBIYAH AL ISLAMIYAH Bus Stop,MASJID AL TARBIYAH AL ISLAMIYAH,KOTA BHARU - UITM MACHANG,myBas,,,
BATU 4 TUNJUNG Bus Stop,BATU 4 TUNJUNG,KOTA BHARU - UITM MACHANG,myBas,,,
MYDIN TUNJUNG Bus Stop,MYDIN TUNJUNG,KOTA BHARU - UITM MACHANG,myBas,,,
G ORANGE MALL Bus Stop,G ORANGE MALL,KOTA BHARU - UITM MACHANG,myBas,,,
JABATAN PENDIDIKAN NEGERI KELANTAN Bus Stop,JABATAN PENDIDIKAN NEGERI KELANTAN,KOTA BHARU - UITM MACHANG,myBas,,,
TUNJUNG Bus Stop,TUNJUNG,KOTA BHARU - UITM MACHANG,myBas,,,
MASJID MUKIM TUNJUNG Bus Stop,MASJID MUKIM TUNJUNG,KOTA BHARU - UITM MACHANG,myBas,,,
PASARAYA PKT TUNJUNG Bus Stop,PASARAYA PKT TUNJUNG,KOTA BHARU - UITM MACHANG,myBas,,,
KEDAI MULONG 1 Bus Stop,KEDAI MULONG 1,KOTA BHARU - UITM MACHANG,myBas,,,
KEDAI MULONG 2 Bus Stop,KEDAI MULONG 2,KOTA BHARU - UITM MACHANG,myBas,,,
MASJID AL FALAH Bus Stop,MASJID AL FALAH,KOTA BHARU - UITM MACHANG,myBas,,,
NILAM PURI Bus Stop,NILAM PURI,KOTA BHARU - UITM MACHANG,myBas,,,
KG BIAH Bus Stop,KG BIAH,KOTA BHARU - UITM MACHANG,myBas,,,
KG KUKANG Bus Stop,KG KUKANG,KOTA BHARU - UITM MACHANG,myBas,,,
SK PEROL Bus Stop,SK PEROL,KOTA BHARU - UITM MACHANG,myBas,,,
KG PEROL Bus Stop,KG PEROL,KOTA BHARU - UITM MACHANG,myBas,,,
KG PADANG TAMAN Bus Stop,KG PADANG TAMAN,KOTA BHARU - UITM MACHANG,myBas,,,
KG PADANG MURAH Bus Stop,KG PADANG MURAH,KOTA BHARU - UITM MACHANG,myBas,,,
CHABANG KG PANGKAL PISANG Bus Stop,CHABANG KG PANGKAL PISANG,KOTA BHARU - UITM MACHANG,myBas,,,
KG PADANG MENGKALI Bus Stop,KG PADANG MENGKALI,KOTA BHARU - UITM MACHANG,myBas,,,
TAMAN DESA PERINGAT Bus Stop,TAMAN DESA PERINGAT,KOTA BHARU - UITM MACHANG,myBas,,,
KG BECHAH KURA Bus Stop,KG BECHAH KURA,KOTA BHARU - UITM MACHANG,myBas,,,
KG MACHANG BUBUK Bus Stop,KG MACHANG BUBUK,KOTA BHARU - UITM MACHANG,myBas,,,
KG WAKAF TOK WALI Bus Stop,KG WAKAF TOK WALI,KOTA BHARU - UITM MACHANG,myBas,,,
SK PADANG KALA Bus Stop,SK PADANG KALA,KOTA BHARU - UITM MACHANG,myBas,,,
KG PADANG KALA Bus Stop,KG PADANG KALA,KOTA BHARU - UITM MACHANG,myBas,,,
MASJID IMANUL FAIZIN Bus Stop,MASJID IMANUL FAIZIN,KOTA BHARU - UITM MACHANG,myBas,,,
KG KUBANG TIN Bus Stop,KG KUBANG TIN,KOTA BHARU - UITM MACHANG,myBas,,,
MASJID AL MAGHFIRAH Bus Stop,MASJID AL MAGHFIRAH,KOTA BHARU - UITM MACHANG,myBas,,,
SMK MELOR Bus Stop,SMK MELOR,KOTA BHARU - UITM MACHANG,myBas,,,
MELOR 2 Bus Stop,MELOR 2,KOTA BHARU - UITM MACHANG,myBas,,,
KLINIK DESA MELOR Bus Stop,KLINIK DESA MELOR,KOTA BHARU - UITM MACHANG,myBas,,,
SK MELOR KG PADANG RAJA Bus Stop,SK MELOR KG PADANG RAJA,KOTA BHARU - UITM MACHANG,myBas,,,
SK BULOH POH Bus Stop,SK BULOH POH,KOTA BHARU - UITM MACHANG,myBas,,,
KG BULOH POH Bus Stop,KG BULOH POH,KOTA BHARU - UITM MACHANG,myBas,,,
KK KETEREH Bus Stop,KK KETEREH,KOTA BHARU - UITM MACHANG,myBas,,,
SK SERI KETEREH Bus Stop,SK SERI KETEREH,KOTA BHARU - UITM MACHANG,myBas,,,
KEDAI KETEREH Bus Stop,KEDAI KETEREH,KOTA BHARU - UITM MACHANG,myBas,,,
STESEN BAS KETEREH Bus Stop,STESEN BAS KETEREH,KOTA BHARU - UITM MACHANG,myBas,,,
CABANG TOK AKIL Bus Stop,CABANG TOK AKIL,KOTA BHARU - UITM MACHANG,myBas,,,
SMK KETEREH Bus Stop,SMK KETEREH,KOTA BHARU - UITM MACHANG,myBas,,,
KG DENDANG Bus Stop,KG DENDANG,KOTA BHARU - UITM MACHANG,myBas,,,
TERMINAL BAS EKSPRES KOK LANAS Bus Stop,TERMINAL BAS EKSPRES KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
KOK LANAS Bus Stop,KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
KK KOK LANAS Bus Stop,KK KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
ECONJAYA KOK LANAS Bus Stop,ECONJAYA KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
KG SETEK Bus Stop,KG SETEK,KOTA BHARU - UITM MACHANG,myBas,,,
KLINIK DESA BATU TINGGI Bus Stop,KLINIK DESA BATU TINGGI,KOTA BHARU - UITM MACHANG,myBas,,,
TAMAN MERBAU UTAMA Bus Stop,TAMAN MERBAU UTAMA,KOTA BHARU - UITM MACHANG,myBas,,,
KOLEJ MATRIKULASI KELANTAN Bus Stop,KOLEJ MATRIKULASI KELANTAN,KOTA BHARU - UITM MACHANG,myBas,,,
ECONJAYA KOK LANAS 2 Bus Stop,ECONJAYA KOK LANAS 2,KOTA BHARU - UITM MACHANG,myBas,,,
7-ELEVEN KOK LANAS Bus Stop,7-ELEVEN KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
MASJID AR-RAHMAN Bus Stop,MASJID AR-RAHMAN,KOTA BHARU - UITM MACHANG,myBas,,,
SMK KOK LANAS Bus Stop,SMK KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
POLITEKNIK KOTA BHARU Bus Stop,POLITEKNIK KOTA BHARU,KOTA BHARU - UITM MACHANG,myBas,,,
ECONJAYA KOK LANAS 3 Bus Stop,ECONJAYA KOK LANAS 3,KOTA BHARU - UITM MACHANG,myBas,,,
MASJID KOK LANAS Bus Stop,MASJID KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
KFC KOK LANAS Bus Stop,KFC KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
SK KOK LANAS Bus Stop,SK KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
PETRONAS KOK LANAS Bus Stop,PETRONAS KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
ARKED MARA KOK LANAS Bus Stop,ARKED MARA KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
KEM DESA KOK LANAS Bus Stop,KEM DESA KOK LANAS,KOTA BHARU - UITM MACHANG,myBas,,,
BUKIT CINA Bus Stop,BUKIT CINA,KOTA BHARU - UITM MACHANG,myBas,,,
MERBAU CHONDONG Bus Stop,MERBAU CHONDONG,KOTA BHARU - UITM MACHANG,myBas,,,
MASJID PULAI CHONDONG Bus Stop,MASJID PULAI CHONDONG,KOTA BHARU - UITM MACHANG,myBas,,,
KK PULAI CHONDONG Bus Stop,KK PULAI CHONDONG,KOTA BHARU - UITM MACHANG,myBas,,,
PASAR PULAI CHONDONG Bus Stop,PASAR PULAI CHONDONG,KOTA BHARU - UITM MACHANG,myBas,,,
PULAI CHONDONG Bus Stop,PULAI CHONDONG,KOTA BHARU - UITM MACHANG,myBas,,,
PANGKAL GONG Bus Stop,PANGKAL GONG,KOTA BHARU - UITM MACHANG,myBas,,,
SMK ABDUL SAMAD Bus Stop,SMK ABDUL SAMAD,KOTA BHARU - UITM MACHANG,myBas,,,
MASJID TOK BOK Bus Stop,MASJID TOK BOK,KOTA BHARU - UITM MACHANG,myBas,,,
JPJ LABOK Bus Stop,JPJ LABOK,KOTA BHARU - UITM MACHANG,myBas,,,
KLINIK KESIHATAN LABOK Bus Stop,KLINIK KESIHATAN LABOK,KOTA BHARU - UITM MACHANG,myBas,,,
SMK SAINS LABOK Bus Stop,SMK SAINS LABOK,KOTA BHARU - UITM MACHANG,myBas,,,
MASJID UBUDIAH BATU 23 Bus Stop,MASJID UBUDIAH BATU 23,KOTA BHARU - UITM MACHANG,myBas,,,
BUKIT BELAH 1 Bus Stop,BUKIT BELAH 1,KOTA BHARU - UITM MACHANG,myBas,,,
BUKIT BELAH 2 Bus Stop,BUKIT BELAH 2,KOTA BHARU - UITM MACHANG,myBas,,,
BUKIT BELAH 3 Bus Stop,BUKIT BELAH 3,KOTA BHARU - UITM MACHANG,myBas,,,
JPJ BATU 25 Bus Stop,JPJ BATU 25,KOTA BHARU - UITM MACHANG,myBas,,,
TERMINAL BAS EKSPRES MACHANG Bus Stop,TERMINAL BAS EKSPRES MACHANG,KOTA BHARU - UITM MACHANG,myBas,,,
SMK MACHANG Bus Stop,SMK MACHANG,KOTA BHARU - UITM MACHANG,myBas,,,
STESEN BAS MACHANG Bus Stop,STESEN BAS MACHANG,KOTA BHARU - UITM MACHANG,myBas,,,
HOSPITAL MACHANG Bus Stop,HOSPITAL MACHANG,KOTA BHARU - UITM MACHANG,myBas,,,
PADANG SELISING Bus Stop,PADANG SELISING,KOTA BHARU - UITM MACHANG,myBas,,,
